rule,string,count
50634,0101001110100011,8
50635,1101001110100011,9
50636,0011001110100011,8
50637,1011001110100011,9
50638,0111001110100011,9
50639,1111001110100011,10
50640,0000101110100011,7
50641,1000101110100011,8
50642,0100101110100011,8
50643,1100101110100011,9
50644,0010101110100011,8
50645,1010101110100011,9
50646,0110101110100011,9
50647,1110101110100011,10
50648,0001101110100011,8
50649,1001101110100011,9
50650,0101101110100011,9
50651,1101101110100011,10
50652,0011101110100011,9
50653,1011101110100011,10
50654,0111101110100011,10
50655,1111101110100011,11
50656,0000011110100011,7
50657,1000011110100011,8
50658,0100011110100011,8
50659,1100011110100011,9
50660,0010011110100011,8
50661,1010011110100011,9
50662,0110011110100011,9
50663,1110011110100011,10
50664,0001011110100011,8
50665,1001011110100011,9
50666,0101011110100011,9
50667,1101011110100011,10
50668,0011011110100011,9
50669,1011011110100011,10
50670,0111011110100011,10
50671,1111011110100011,11
50672,0000111110100011,8
50673,1000111110100011,9
50674,0100111110100011,9
50675,1100111110100011,10
50676,0010111110100011,9
50677,1010111110100011,10
50678,0110111110100011,10
50679,1110111110100011,11
50680,0001111110100011,9
50681,1001111110100011,10
50682,0101111110100011,10
50683,1101111110100011,11
50684,0011111110100011,10
50685,1011111110100011,11
50686,0111111110100011,11
50687,1111111110100011,12
50688,0000000001100011,4
50689,1000000001100011,5
50690,0100000001100011,5
50691,1100000001100011,6
50692,0010000001100011,5
50693,1010000001100011,6
50694,0110000001100011,6
50695,1110000001100011,7
50696,0001000001100011,5
50697,1001000001100011,6
50698,0101000001100011,6
50699,1101000001100011,7
50700,0011000001100011,6
50701,1011000001100011,7
50702,0111000001100011,7
50703,1111000001100011,8
50704,0000100001100011,5
50705,1000100001100011,6
50706,0100100001100011,6
50707,1100100001100011,7
50708,0010100001100011,6
50709,1010100001100011,7
50710,0110100001100011,7
50711,1110100001100011,8
50712,0001100001100011,6
50713,1001100001100011,7
50714,0101100001100011,7
50715,1101100001100011,8
50716,0011100001100011,7
50717,1011100001100011,8
50718,0111100001100011,8
50719,1111100001100011,9
50720,0000010001100011,5
50721,1000010001100011,6
50722,0100010001100011,6
50723,1100010001100011,7
50724,0010010001100011,6
50725,1010010001100011,7
50726,0110010001100011,7
50727,1110010001100011,8
50728,0001010001100011,6
50729,1001010001100011,7
50730,0101010001100011,7
50731,1101010001100011,8
50732,0011010001100011,7
50733,1011010001100011,8
50734,0111010001100011,8
50735,1111010001100011,9
50736,0000110001100011,6
50737,1000110001100011,7
50738,0100110001100011,7
50739,1100110001100011,8
50740,0010110001100011,7
50741,1010110001100011,8
50742,0110110001100011,8
50743,1110110001100011,9
50744,0001110001100011,7
50745,1001110001100011,8
50746,0101110001100011,8
50747,1101110001100011,9
50748,0011110001100011,8
50749,1011110001100011,9
50750,0111110001100011,9
50751,1111110001100011,10
50752,0000001001100011,5
50753,1000001001100011,6
50754,0100001001100011,6
50755,1100001001100011,7
50756,0010001001100011,6
50757,1010001001100011,7
50758,0110001001100011,7
50759,1110001001100011,8
50760,0001001001100011,6
50761,1001001001100011,7
50762,0101001001100011,7
50763,1101001001100011,8
50764,0011001001100011,7
50765,1011001001100011,8
50766,0111001001100011,8
50767,1111001001100011,9
50768,0000101001100011,6
50769,1000101001100011,7
50770,0100101001100011,7
50771,1100101001100011,8
50772,0010101001100011,7
50773,1010101001100011,8
50774,0110101001100011,8
50775,1110101001100011,9
50776,0001101001100011,7
50777,1001101001100011,8
50778,0101101001100011,8
50779,1101101001100011,9
50780,0011101001100011,8
50781,1011101001100011,9
50782,0111101001100011,9
50783,1111101001100011,10
50784,0000011001100011,6
50785,1000011001100011,7
50786,0100011001100011,7
50787,1100011001100011,8
50788,0010011001100011,7
50789,1010011001100011,8
50790,0110011001100011,8
50791,1110011001100011,9
50792,0001011001100011,7
50793,1001011001100011,8
50794,0101011001100011,8
50795,1101011001100011,9
50796,0011011001100011,8
50797,1011011001100011,9
50798,0111011001100011,9
50799,1111011001100011,10
50800,0000111001100011,7
50801,1000111001100011,8
50802,0100111001100011,8
50803,1100111001100011,9
50804,0010111001100011,8
50805,1010111001100011,9
50806,0110111001100011,9
50807,1110111001100011,10
50808,0001111001100011,8
50809,1001111001100011,9
50810,0101111001100011,9
50811,1101111001100011,10
50812,0011111001100011,9
50813,1011111001100011,10
50814,0111111001100011,10
50815,1111111001100011,11
50816,0000000101100011,5
50817,1000000101100011,6
50818,0100000101100011,6
50819,1100000101100011,7
50820,0010000101100011,6
50821,1010000101100011,7
50822,0110000101100011,7
50823,1110000101100011,8
50824,0001000101100011,6
50825,1001000101100011,7
50826,0101000101100011,7
50827,1101000101100011,8
50828,0011000101100011,7
50829,1011000101100011,8
50830,0111000101100011,8
50831,1111000101100011,9
50832,0000100101100011,6
50833,1000100101100011,7
50834,0100100101100011,7
50835,1100100101100011,8
50836,0010100101100011,7
50837,1010100101100011,8
50838,0110100101100011,8
50839,1110100101100011,9
50840,0001100101100011,7
50841,1001100101100011,8
50842,0101100101100011,8
50843,1101100101100011,9
50844,0011100101100011,8
50845,1011100101100011,9
50846,0111100101100011,9
50847,1111100101100011,10
50848,0000010101100011,6
50849,1000010101100011,7
50850,0100010101100011,7
50851,1100010101100011,8
50852,0010010101100011,7
50853,1010010101100011,8
50854,0110010101100011,8
50855,1110010101100011,9
50856,0001010101100011,7
50857,1001010101100011,8
50858,0101010101100011,8
50859,1101010101100011,9
50860,0011010101100011,8
50861,1011010101100011,9
50862,0111010101100011,9
50863,1111010101100011,10
50864,0000110101100011,7
50865,1000110101100011,8
50866,0100110101100011,8
50867,1100110101100011,9
50868,0010110101100011,8
50869,1010110101100011,9
50870,0110110101100011,9
50871,1110110101100011,10
50872,0001110101100011,8
50873,1001110101100011,9
50874,0101110101100011,9
50875,1101110101100011,10
50876,0011110101100011,9
50877,1011110101100011,10
50878,0111110101100011,10
50879,1111110101100011,11
50880,0000001101100011,6
50881,1000001101100011,7
50882,0100001101100011,7
50883,1100001101100011,8
50884,0010001101100011,7
50885,1010001101100011,8
50886,0110001101100011,8
50887,1110001101100011,9
50888,0001001101100011,7
50889,1001001101100011,8
50890,0101001101100011,8
50891,1101001101100011,9
50892,0011001101100011,8
50893,1011001101100011,9
50894,0111001101100011,9
50895,1111001101100011,10
50896,0000101101100011,7
50897,1000101101100011,8
50898,0100101101100011,8
50899,1100101101100011,9
50900,0010101101100011,8
50901,1010101101100011,9
50902,0110101101100011,9
50903,1110101101100011,10
50904,0001101101100011,8
50905,1001101101100011,9
50906,0101101101100011,9
50907,1101101101100011,10
50908,0011101101100011,9
50909,1011101101100011,10
50910,0111101101100011,10
50911,1111101101100011,11
50912,0000011101100011,7
50913,1000011101100011,8
50914,0100011101100011,8
50915,1100011101100011,9
50916,0010011101100011,8
50917,1010011101100011,9
50918,0110011101100011,9
50919,1110011101100011,10
50920,0001011101100011,8
50921,1001011101100011,9
50922,0101011101100011,9
50923,1101011101100011,10
50924,0011011101100011,9
50925,1011011101100011,10
50926,0111011101100011,10
50927,1111011101100011,11
50928,0000111101100011,8
50929,1000111101100011,9
50930,0100111101100011,9
50931,1100111101100011,10
50932,0010111101100011,9
50933,1010111101100011,10
50934,0110111101100011,10
50935,1110111101100011,11
50936,0001111101100011,9
50937,1001111101100011,10
50938,0101111101100011,10
50939,1101111101100011,11
50940,0011111101100011,10
50941,1011111101100011,11
50942,0111111101100011,11
50943,1111111101100011,12
50944,0000000011100011,5
50945,1000000011100011,6
50946,0100000011100011,6
50947,1100000011100011,7
50948,0010000011100011,6
50949,1010000011100011,7
50950,0110000011100011,7
50951,1110000011100011,8
50952,0001000011100011,6
50953,1001000011100011,7
50954,0101000011100011,7
50955,1101000011100011,8
50956,0011000011100011,7
50957,1011000011100011,8
50958,0111000011100011,8
50959,1111000011100011,9
50960,0000100011100011,6
50961,1000100011100011,7
50962,0100100011100011,7
50963,1100100011100011,8
50964,0010100011100011,7
50965,1010100011100011,8
50966,0110100011100011,8
50967,1110100011100011,9
50968,0001100011100011,7
50969,1001100011100011,8
50970,0101100011100011,8
50971,1101100011100011,9
50972,0011100011100011,8
50973,1011100011100011,9
50974,0111100011100011,9
50975,1111100011100011,10
50976,0000010011100011,6
50977,1000010011100011,7
50978,0100010011100011,7
50979,1100010011100011,8
50980,0010010011100011,7
50981,1010010011100011,8
50982,0110010011100011,8
50983,1110010011100011,9
50984,0001010011100011,7
50985,1001010011100011,8
50986,0101010011100011,8
50987,1101010011100011,9
50988,0011010011100011,8
50989,1011010011100011,9
50990,0111010011100011,9
50991,1111010011100011,10
50992,0000110011100011,7
50993,1000110011100011,8
50994,0100110011100011,8
50995,1100110011100011,9
50996,0010110011100011,8
50997,1010110011100011,9
50998,0110110011100011,9
50999,1110110011100011,10
51000,0001110011100011,8
51001,1001110011100011,9
51002,0101110011100011,9
51003,1101110011100011,10
51004,0011110011100011,9
51005,1011110011100011,10
51006,0111110011100011,10
51007,1111110011100011,11
51008,0000001011100011,6
51009,1000001011100011,7
51010,0100001011100011,7
51011,1100001011100011,8
51012,0010001011100011,7
51013,1010001011100011,8
51014,0110001011100011,8
51015,1110001011100011,9
51016,0001001011100011,7
51017,1001001011100011,8
51018,0101001011100011,8
51019,1101001011100011,9
51020,0011001011100011,8
51021,1011001011100011,9
51022,0111001011100011,9
51023,1111001011100011,10
51024,0000101011100011,7
51025,1000101011100011,8
51026,0100101011100011,8
51027,1100101011100011,9
51028,0010101011100011,8
51029,1010101011100011,9
51030,0110101011100011,9
51031,1110101011100011,10
51032,0001101011100011,8
51033,1001101011100011,9
51034,0101101011100011,9
51035,1101101011100011,10
51036,0011101011100011,9
51037,1011101011100011,10
51038,0111101011100011,10
51039,1111101011100011,11
51040,0000011011100011,7
51041,1000011011100011,8
51042,0100011011100011,8
51043,1100011011100011,9
51044,0010011011100011,8
51045,1010011011100011,9
51046,0110011011100011,9
51047,1110011011100011,10
51048,0001011011100011,8
51049,1001011011100011,9
51050,0101011011100011,9
51051,1101011011100011,10
51052,0011011011100011,9
51053,1011011011100011,10
51054,0111011011100011,10
51055,1111011011100011,11
51056,0000111011100011,8
51057,1000111011100011,9
51058,0100111011100011,9
51059,1100111011100011,10
51060,0010111011100011,9
51061,1010111011100011,10
51062,0110111011100011,10
51063,1110111011100011,11
51064,0001111011100011,9
51065,1001111011100011,10
51066,0101111011100011,10
51067,1101111011100011,11
51068,0011111011100011,10
51069,1011111011100011,11
51070,0111111011100011,11
51071,1111111011100011,12
51072,0000000111100011,6
51073,1000000111100011,7
51074,0100000111100011,7
51075,1100000111100011,8
51076,0010000111100011,7
51077,1010000111100011,8
51078,0110000111100011,8
51079,1110000111100011,9
51080,0001000111100011,7
51081,1001000111100011,8
51082,0101000111100011,8
51083,1101000111100011,9
51084,0011000111100011,8
51085,1011000111100011,9
51086,0111000111100011,9
51087,1111000111100011,10
51088,0000100111100011,7
51089,1000100111100011,8
51090,0100100111100011,8
51091,1100100111100011,9
51092,0010100111100011,8
51093,1010100111100011,9
51094,0110100111100011,9
51095,1110100111100011,10
51096,0001100111100011,8
51097,1001100111100011,9
51098,0101100111100011,9
51099,1101100111100011,10
51100,0011100111100011,9
51101,1011100111100011,10
51102,0111100111100011,10
51103,1111100111100011,11
51104,0000010111100011,7
51105,1000010111100011,8
51106,0100010111100011,8
51107,1100010111100011,9
51108,0010010111100011,8
51109,1010010111100011,9
51110,0110010111100011,9
51111,1110010111100011,10
51112,0001010111100011,8
51113,1001010111100011,9
51114,0101010111100011,9
51115,1101010111100011,10
51116,0011010111100011,9
51117,1011010111100011,10
51118,0111010111100011,10
51119,1111010111100011,11
51120,0000110111100011,8
51121,1000110111100011,9
51122,0100110111100011,9
51123,1100110111100011,10
51124,0010110111100011,9
51125,1010110111100011,10
51126,0110110111100011,10
51127,1110110111100011,11
51128,0001110111100011,9
51129,1001110111100011,10
51130,0101110111100011,10
51131,1101110111100011,11
51132,0011110111100011,10
51133,1011110111100011,11
51134,0111110111100011,11
51135,1111110111100011,12
51136,0000001111100011,7
51137,1000001111100011,8
51138,0100001111100011,8
51139,1100001111100011,9
51140,0010001111100011,8
51141,1010001111100011,9
51142,0110001111100011,9
51143,1110001111100011,10
51144,0001001111100011,8
51145,1001001111100011,9
51146,0101001111100011,9
51147,1101001111100011,10
51148,0011001111100011,9
51149,1011001111100011,10
51150,0111001111100011,10
51151,1111001111100011,11
51152,0000101111100011,8
51153,1000101111100011,9
51154,0100101111100011,9
51155,1100101111100011,10
51156,0010101111100011,9
51157,1010101111100011,10
51158,0110101111100011,10
51159,1110101111100011,11
51160,0001101111100011,9
51161,1001101111100011,10
51162,0101101111100011,10
51163,1101101111100011,11
51164,0011101111100011,10
51165,1011101111100011,11
51166,0111101111100011,11
51167,1111101111100011,12
51168,0000011111100011,8
51169,1000011111100011,9
51170,0100011111100011,9
51171,1100011111100011,10
51172,0010011111100011,9
51173,1010011111100011,10
51174,0110011111100011,10
51175,1110011111100011,11
51176,0001011111100011,9
51177,1001011111100011,10
51178,0101011111100011,10
51179,1101011111100011,11
51180,0011011111100011,10
51181,1011011111100011,11
51182,0111011111100011,11
51183,1111011111100011,12
51184,0000111111100011,9
51185,1000111111100011,10
51186,0100111111100011,10
51187,1100111111100011,11
51188,0010111111100011,10
51189,1010111111100011,11
51190,0110111111100011,11
51191,1110111111100011,12
51192,0001111111100011,10
51193,1001111111100011,11
51194,0101111111100011,11
51195,1101111111100011,12
51196,0011111111100011,11
51197,1011111111100011,12
51198,0111111111100011,12
51199,1111111111100011,13
51200,0000000000010011,3
51201,1000000000010011,4
51202,0100000000010011,4
51203,1100000000010011,5
51204,0010000000010011,4
51205,1010000000010011,5
51206,0110000000010011,5
51207,1110000000010011,6
51208,0001000000010011,4
51209,1001000000010011,5
51210,0101000000010011,5
51211,1101000000010011,6
51212,0011000000010011,5
51213,1011000000010011,6
51214,0111000000010011,6
51215,1111000000010011,7
51216,0000100000010011,4
51217,1000100000010011,5
51218,0100100000010011,5
51219,1100100000010011,6
51220,0010100000010011,5
51221,1010100000010011,6
51222,0110100000010011,6
51223,1110100000010011,7
51224,0001100000010011,5
51225,1001100000010011,6
51226,0101100000010011,6
51227,1101100000010011,7
51228,0011100000010011,6
51229,1011100000010011,7
51230,0111100000010011,7
51231,1111100000010011,8
51232,0000010000010011,4
51233,1000010000010011,5
51234,0100010000010011,5
51235,1100010000010011,6
51236,0010010000010011,5
51237,1010010000010011,6
51238,0110010000010011,6
51239,1110010000010011,7
51240,0001010000010011,5
51241,1001010000010011,6
51242,0101010000010011,6
51243,1101010000010011,7
51244,0011010000010011,6
51245,1011010000010011,7
51246,0111010000010011,7
51247,1111010000010011,8
51248,0000110000010011,5
51249,1000110000010011,6
51250,0100110000010011,6
51251,1100110000010011,7
51252,0010110000010011,6
51253,1010110000010011,7
51254,0110110000010011,7
51255,1110110000010011,8
51256,0001110000010011,6
51257,1001110000010011,7
51258,0101110000010011,7
51259,1101110000010011,8
51260,0011110000010011,7
51261,1011110000010011,8
51262,0111110000010011,8
51263,1111110000010011,9
51264,0000001000010011,4
51265,1000001000010011,5
51266,0100001000010011,5
51267,1100001000010011,6
51268,0010001000010011,5
51269,1010001000010011,6
51270,0110001000010011,6
51271,1110001000010011,7
51272,0001001000010011,5
51273,1001001000010011,6
51274,0101001000010011,6
51275,1101001000010011,7
51276,0011001000010011,6
51277,1011001000010011,7
51278,0111001000010011,7
51279,1111001000010011,8
51280,0000101000010011,5
51281,1000101000010011,6
51282,0100101000010011,6
51283,1100101000010011,7
51284,0010101000010011,6
51285,1010101000010011,7
51286,0110101000010011,7
51287,1110101000010011,8
51288,0001101000010011,6
51289,1001101000010011,7
51290,0101101000010011,7
51291,1101101000010011,8
51292,0011101000010011,7
51293,1011101000010011,8
51294,0111101000010011,8
51295,1111101000010011,9
51296,0000011000010011,5
51297,1000011000010011,6
51298,0100011000010011,6
51299,1100011000010011,7
51300,0010011000010011,6
51301,1010011000010011,7
51302,0110011000010011,7
51303,1110011000010011,8
51304,0001011000010011,6
51305,1001011000010011,7
51306,0101011000010011,7
51307,1101011000010011,8
51308,0011011000010011,7
51309,1011011000010011,8
51310,0111011000010011,8
51311,1111011000010011,9
51312,0000111000010011,6
51313,1000111000010011,7
51314,0100111000010011,7
51315,1100111000010011,8
51316,0010111000010011,7
51317,1010111000010011,8
51318,0110111000010011,8
51319,1110111000010011,9
51320,0001111000010011,7
51321,1001111000010011,8
51322,0101111000010011,8
51323,1101111000010011,9
51324,0011111000010011,8
51325,1011111000010011,9
51326,0111111000010011,9
51327,1111111000010011,10
51328,0000000100010011,4
51329,1000000100010011,5
51330,0100000100010011,5
51331,1100000100010011,6
51332,0010000100010011,5
51333,1010000100010011,6
51334,0110000100010011,6
51335,1110000100010011,7
51336,0001000100010011,5
51337,1001000100010011,6
51338,0101000100010011,6
51339,1101000100010011,7
51340,0011000100010011,6
51341,1011000100010011,7
51342,0111000100010011,7
51343,1111000100010011,8
51344,0000100100010011,5
51345,1000100100010011,6
51346,0100100100010011,6
51347,1100100100010011,7
51348,0010100100010011,6
51349,1010100100010011,7
51350,0110100100010011,7
51351,1110100100010011,8
51352,0001100100010011,6
51353,1001100100010011,7
51354,0101100100010011,7
51355,1101100100010011,8
51356,0011100100010011,7
51357,1011100100010011,8
51358,0111100100010011,8
51359,1111100100010011,9
51360,0000010100010011,5
51361,1000010100010011,6
51362,0100010100010011,6
51363,1100010100010011,7
51364,0010010100010011,6
51365,1010010100010011,7
51366,0110010100010011,7
51367,1110010100010011,8
51368,0001010100010011,6
51369,1001010100010011,7
51370,0101010100010011,7
51371,1101010100010011,8
51372,0011010100010011,7
51373,1011010100010011,8
51374,0111010100010011,8
51375,1111010100010011,9
51376,0000110100010011,6
51377,1000110100010011,7
51378,0100110100010011,7
51379,1100110100010011,8
51380,0010110100010011,7
51381,1010110100010011,8
51382,0110110100010011,8
51383,1110110100010011,9
51384,0001110100010011,7
51385,1001110100010011,8
51386,0101110100010011,8
51387,1101110100010011,9
51388,0011110100010011,8
51389,1011110100010011,9
51390,0111110100010011,9
51391,1111110100010011,10
51392,0000001100010011,5
51393,1000001100010011,6
51394,0100001100010011,6
51395,1100001100010011,7
51396,0010001100010011,6
51397,1010001100010011,7
51398,0110001100010011,7
51399,1110001100010011,8
51400,0001001100010011,6
51401,1001001100010011,7
51402,0101001100010011,7
51403,1101001100010011,8
51404,0011001100010011,7
51405,1011001100010011,8
51406,0111001100010011,8
51407,1111001100010011,9
51408,0000101100010011,6
51409,1000101100010011,7
51410,0100101100010011,7
51411,1100101100010011,8
51412,0010101100010011,7
51413,1010101100010011,8
51414,0110101100010011,8
51415,1110101100010011,9
51416,0001101100010011,7
51417,1001101100010011,8
51418,0101101100010011,8
51419,1101101100010011,9
51420,0011101100010011,8
51421,1011101100010011,9
51422,0111101100010011,9
51423,1111101100010011,10
51424,0000011100010011,6
51425,1000011100010011,7
51426,0100011100010011,7
51427,1100011100010011,8
51428,0010011100010011,7
51429,1010011100010011,8
51430,0110011100010011,8
51431,1110011100010011,9
51432,0001011100010011,7
51433,1001011100010011,8
51434,0101011100010011,8
51435,1101011100010011,9
51436,0011011100010011,8
51437,1011011100010011,9
51438,0111011100010011,9
51439,1111011100010011,10
51440,0000111100010011,7
51441,1000111100010011,8
51442,0100111100010011,8
51443,1100111100010011,9
51444,0010111100010011,8
51445,1010111100010011,9
51446,0110111100010011,9
51447,1110111100010011,10
51448,0001111100010011,8
51449,1001111100010011,9
51450,0101111100010011,9
51451,1101111100010011,10
51452,0011111100010011,9
51453,1011111100010011,10
51454,0111111100010011,10
51455,1111111100010011,11
51456,0000000010010011,4
51457,1000000010010011,5
51458,0100000010010011,5
51459,1100000010010011,6
51460,0010000010010011,5
51461,1010000010010011,6
51462,0110000010010011,6
51463,1110000010010011,7
51464,0001000010010011,5
51465,1001000010010011,6
51466,0101000010010011,6
51467,1101000010010011,7
51468,0011000010010011,6
51469,1011000010010011,7
51470,0111000010010011,7
51471,1111000010010011,8
51472,0000100010010011,5
51473,1000100010010011,6
51474,0100100010010011,6
51475,1100100010010011,7
51476,0010100010010011,6
51477,1010100010010011,7
51478,0110100010010011,7
51479,1110100010010011,8
51480,0001100010010011,6
51481,1001100010010011,7
51482,0101100010010011,7
51483,1101100010010011,8
51484,0011100010010011,7
51485,1011100010010011,8
51486,0111100010010011,8
51487,1111100010010011,9
51488,0000010010010011,5
51489,1000010010010011,6
51490,0100010010010011,6
51491,1100010010010011,7
51492,0010010010010011,6
51493,1010010010010011,7
51494,0110010010010011,7
51495,1110010010010011,8
51496,0001010010010011,6
51497,1001010010010011,7
51498,0101010010010011,7
51499,1101010010010011,8
51500,0011010010010011,7
51501,1011010010010011,8
51502,0111010010010011,8
51503,1111010010010011,9
51504,0000110010010011,6
51505,1000110010010011,7
51506,0100110010010011,7
51507,1100110010010011,8
51508,0010110010010011,7
51509,1010110010010011,8
51510,0110110010010011,8
51511,1110110010010011,9
51512,0001110010010011,7
51513,1001110010010011,8
51514,0101110010010011,8
51515,1101110010010011,9
51516,0011110010010011,8
51517,1011110010010011,9
51518,0111110010010011,9
51519,1111110010010011,10
51520,0000001010010011,5
51521,1000001010010011,6
51522,0100001010010011,6
51523,1100001010010011,7
51524,0010001010010011,6
51525,1010001010010011,7
51526,0110001010010011,7
51527,1110001010010011,8
51528,0001001010010011,6
51529,1001001010010011,7
51530,0101001010010011,7
51531,1101001010010011,8
51532,0011001010010011,7
51533,1011001010010011,8
51534,0111001010010011,8
51535,1111001010010011,9
51536,0000101010010011,6
51537,1000101010010011,7
51538,0100101010010011,7
51539,1100101010010011,8
51540,0010101010010011,7
51541,1010101010010011,8
51542,0110101010010011,8
51543,1110101010010011,9
51544,0001101010010011,7
51545,1001101010010011,8
51546,0101101010010011,8
51547,1101101010010011,9
51548,0011101010010011,8
51549,1011101010010011,9
51550,0111101010010011,9
51551,1111101010010011,10
51552,0000011010010011,6
51553,1000011010010011,7
51554,0100011010010011,7
51555,1100011010010011,8
51556,0010011010010011,7
51557,1010011010010011,8
51558,0110011010010011,8
51559,1110011010010011,9
51560,0001011010010011,7
51561,1001011010010011,8
51562,0101011010010011,8
51563,1101011010010011,9
51564,0011011010010011,8
51565,1011011010010011,9
51566,0111011010010011,9
51567,1111011010010011,10
51568,0000111010010011,7
51569,1000111010010011,8
51570,0100111010010011,8
51571,1100111010010011,9
51572,0010111010010011,8
51573,1010111010010011,9
51574,0110111010010011,9
51575,1110111010010011,10
51576,0001111010010011,8
51577,1001111010010011,9
51578,0101111010010011,9
51579,1101111010010011,10
51580,0011111010010011,9
51581,1011111010010011,10
51582,0111111010010011,10
51583,1111111010010011,11
51584,0000000110010011,5
51585,1000000110010011,6
51586,0100000110010011,6
51587,1100000110010011,7
51588,0010000110010011,6
51589,1010000110010011,7
51590,0110000110010011,7
51591,1110000110010011,8
51592,0001000110010011,6
51593,1001000110010011,7
51594,0101000110010011,7
51595,1101000110010011,8
51596,0011000110010011,7
51597,1011000110010011,8
51598,0111000110010011,8
51599,1111000110010011,9
51600,0000100110010011,6
51601,1000100110010011,7
51602,0100100110010011,7
51603,1100100110010011,8
51604,0010100110010011,7
51605,1010100110010011,8
51606,0110100110010011,8
51607,1110100110010011,9
51608,0001100110010011,7
51609,1001100110010011,8
51610,0101100110010011,8
51611,1101100110010011,9
51612,0011100110010011,8
51613,1011100110010011,9
51614,0111100110010011,9
51615,1111100110010011,10
51616,0000010110010011,6
51617,1000010110010011,7
51618,0100010110010011,7
51619,1100010110010011,8
51620,0010010110010011,7
51621,1010010110010011,8
51622,0110010110010011,8
51623,1110010110010011,9
51624,0001010110010011,7
51625,1001010110010011,8
51626,0101010110010011,8
51627,1101010110010011,9
51628,0011010110010011,8
51629,1011010110010011,9
51630,0111010110010011,9
51631,1111010110010011,10
51632,0000110110010011,7
51633,1000110110010011,8
51634,0100110110010011,8
51635,1100110110010011,9
51636,0010110110010011,8
51637,1010110110010011,9
51638,0110110110010011,9
51639,1110110110010011,10
51640,0001110110010011,8
51641,1001110110010011,9
51642,0101110110010011,9
51643,1101110110010011,10
51644,0011110110010011,9
51645,1011110110010011,10
51646,0111110110010011,10
51647,1111110110010011,11
51648,0000001110010011,6
51649,1000001110010011,7
51650,0100001110010011,7
51651,1100001110010011,8
51652,0010001110010011,7
51653,1010001110010011,8
51654,0110001110010011,8
51655,1110001110010011,9
51656,0001001110010011,7
51657,1001001110010011,8
51658,0101001110010011,8
51659,1101001110010011,9
51660,0011001110010011,8
51661,1011001110010011,9
51662,0111001110010011,9
51663,1111001110010011,10
51664,0000101110010011,7
51665,1000101110010011,8
51666,0100101110010011,8
51667,1100101110010011,9
51668,0010101110010011,8
51669,1010101110010011,9
51670,0110101110010011,9
51671,1110101110010011,10
51672,0001101110010011,8
51673,1001101110010011,9
51674,0101101110010011,9
51675,1101101110010011,10
51676,0011101110010011,9
51677,1011101110010011,10
51678,0111101110010011,10
51679,1111101110010011,11
51680,0000011110010011,7
51681,1000011110010011,8
51682,0100011110010011,8
51683,1100011110010011,9
51684,0010011110010011,8
51685,1010011110010011,9
51686,0110011110010011,9
51687,1110011110010011,10
51688,0001011110010011,8
51689,1001011110010011,9
51690,0101011110010011,9
51691,1101011110010011,10
51692,0011011110010011,9
51693,1011011110010011,10
51694,0111011110010011,10
51695,1111011110010011,11
51696,0000111110010011,8
51697,1000111110010011,9
51698,0100111110010011,9
51699,1100111110010011,10
51700,0010111110010011,9
51701,1010111110010011,10
51702,0110111110010011,10
51703,1110111110010011,11
51704,0001111110010011,9
51705,1001111110010011,10
51706,0101111110010011,10
51707,1101111110010011,11
51708,0011111110010011,10
51709,1011111110010011,11
51710,0111111110010011,11
51711,1111111110010011,12
51712,0000000001010011,4
51713,1000000001010011,5
51714,0100000001010011,5
51715,1100000001010011,6
51716,0010000001010011,5
51717,1010000001010011,6
51718,0110000001010011,6
51719,1110000001010011,7
51720,0001000001010011,5
51721,1001000001010011,6
51722,0101000001010011,6
51723,1101000001010011,7
51724,0011000001010011,6
51725,1011000001010011,7
51726,0111000001010011,7
51727,1111000001010011,8
51728,0000100001010011,5
51729,1000100001010011,6
51730,0100100001010011,6
51731,1100100001010011,7
51732,0010100001010011,6
51733,1010100001010011,7
51734,0110100001010011,7
51735,1110100001010011,8
51736,0001100001010011,6
51737,1001100001010011,7
51738,0101100001010011,7
51739,1101100001010011,8
51740,0011100001010011,7
51741,1011100001010011,8
51742,0111100001010011,8
51743,1111100001010011,9
51744,0000010001010011,5
51745,1000010001010011,6
51746,0100010001010011,6
51747,1100010001010011,7
51748,0010010001010011,6
51749,1010010001010011,7
51750,0110010001010011,7
51751,1110010001010011,8
51752,0001010001010011,6
51753,1001010001010011,7
51754,0101010001010011,7
51755,1101010001010011,8
51756,0011010001010011,7
51757,1011010001010011,8
51758,0111010001010011,8
51759,1111010001010011,9
51760,0000110001010011,6
51761,1000110001010011,7
51762,0100110001010011,7
51763,1100110001010011,8
51764,0010110001010011,7
51765,1010110001010011,8
51766,0110110001010011,8
51767,1110110001010011,9
51768,0001110001010011,7
51769,1001110001010011,8
51770,0101110001010011,8
51771,1101110001010011,9
51772,0011110001010011,8
51773,1011110001010011,9
51774,0111110001010011,9
51775,1111110001010011,10
51776,0000001001010011,5
51777,1000001001010011,6
51778,0100001001010011,6
51779,1100001001010011,7
51780,0010001001010011,6
51781,1010001001010011,7
51782,0110001001010011,7
51783,1110001001010011,8
51784,0001001001010011,6
51785,1001001001010011,7
51786,0101001001010011,7
51787,1101001001010011,8
51788,0011001001010011,7
51789,1011001001010011,8
51790,0111001001010011,8
51791,1111001001010011,9
51792,0000101001010011,6
51793,1000101001010011,7
51794,0100101001010011,7
51795,1100101001010011,8
51796,0010101001010011,7
51797,1010101001010011,8
51798,0110101001010011,8
51799,1110101001010011,9
